col_0,col_1,col_2,col_3,col_4,col_5,label_0,label_1,label_2
pretentious,improper,incomplete,2,priority,spec_prior,1,0,0
pretentious,improper,incomplete,2,not_recom,not_recom,1,0,0
pretentious,improper,incomplete,2,recommended,spec_prior,1,0,0
pretentious,improper,incomplete,2,recommended,priority,0,1,1
pretentious,improper,incomplete,2,priority,spec_prior,0,1,1
pretentious,improper,incomplete,2,not_recom,not_recom,0,1,1
pretentious,improper,incomplete,2,recommended,priority,0,1,0
pretentious,improper,incomplete,2,priority,spec_prior,0,1,0
pretentious,improper,incomplete,2,not_recom,not_recom,0,1,0
pretentious,improper,incomplete,2,recommended,spec_prior,0,1,0
pretentious,improper,incomplete,2,recommended,priority,0,0,1
pretentious,improper,incomplete,2,priority,spec_prior,0,0,1
pretentious,improper,incomplete,2,not_recom,not_recom,0,0,1
pretentious,improper,incomplete,2,recommended,priority,0,0,0
pretentious,improper,incomplete,2,priority,spec_prior,0,0,0
pretentious,improper,incomplete,2,not_recom,not_recom,0,0,0
pretentious,improper,incomplete,2,recommended,spec_prior,0,0,0
pretentious,improper,incomplete,3,recommended,priority,1,1,1
pretentious,improper,incomplete,3,priority,priority,1,1,1
pretentious,improper,incomplete,3,not_recom,not_recom,1,1,1
pretentious,improper,incomplete,3,recommended,priority,1,1,0
pretentious,improper,incomplete,3,priority,priority,1,1,0
pretentious,improper,incomplete,3,not_recom,not_recom,1,1,0
pretentious,improper,incomplete,3,recommended,priority,1,0,1
pretentious,improper,incomplete,3,priority,spec_prior,1,0,1
pretentious,improper,incomplete,3,not_recom,not_recom,1,0,1
pretentious,improper,incomplete,3,recommended,priority,1,0,0
pretentious,improper,incomplete,3,priority,spec_prior,1,0,0
pretentious,improper,incomplete,3,not_recom,not_recom,1,0,0
pretentious,improper,incomplete,3,recommended,spec_prior,1,0,0
pretentious,improper,incomplete,3,recommended,priority,0,1,1
pretentious,improper,incomplete,3,priority,spec_prior,0,1,1
pretentious,improper,incomplete,3,not_recom,not_recom,0,1,1
pretentious,improper,incomplete,3,recommended,priority,0,1,0
pretentious,improper,incomplete,3,priority,spec_prior,0,1,0
pretentious,improper,incomplete,3,not_recom,not_recom,0,1,0
pretentious,improper,incomplete,3,recommended,spec_prior,0,1,0
pretentious,improper,incomplete,3,recommended,priority,0,0,1
pretentious,improper,incomplete,3,priority,spec_prior,0,0,1
pretentious,improper,incomplete,3,not_recom,not_recom,0,0,1
pretentious,improper,incomplete,3,recommended,priority,0,0,0
pretentious,improper,incomplete,3,priority,spec_prior,0,0,0
pretentious,improper,incomplete,3,not_recom,not_recom,0,0,0
pretentious,improper,incomplete,3,recommended,spec_prior,0,0,0
pretentious,improper,incomplete,more,recommended,priority,1,1,1
pretentious,improper,incomplete,more,priority,priority,1,1,1
pretentious,improper,incomplete,more,not_recom,not_recom,1,1,1
pretentious,improper,incomplete,more,recommended,priority,1,1,0
pretentious,improper,incomplete,more,priority,priority,1,1,0
pretentious,improper,incomplete,more,not_recom,not_recom,1,1,0
pretentious,improper,incomplete,more,recommended,priority,1,0,1
pretentious,improper,incomplete,more,priority,spec_prior,1,0,1
pretentious,improper,incomplete,more,not_recom,not_recom,1,0,1
pretentious,improper,incomplete,more,recommended,priority,1,0,0
pretentious,improper,incomplete,more,priority,spec_prior,1,0,0
pretentious,improper,incomplete,more,not_recom,not_recom,1,0,0
pretentious,improper,incomplete,more,recommended,spec_prior,1,0,0
pretentious,improper,incomplete,more,recommended,priority,0,1,1
pretentious,improper,incomplete,more,priority,spec_prior,0,1,1
pretentious,improper,incomplete,more,not_recom,not_recom,0,1,1
pretentious,improper,incomplete,more,recommended,priority,0,1,0
pretentious,improper,incomplete,more,priority,spec_prior,0,1,0
pretentious,improper,incomplete,more,not_recom,not_recom,0,1,0
pretentious,improper,incomplete,more,recommended,spec_prior,0,1,0
pretentious,improper,incomplete,more,recommended,priority,0,0,1
pretentious,improper,incomplete,more,priority,spec_prior,0,0,1
pretentious,improper,incomplete,more,not_recom,not_recom,0,0,1
pretentious,improper,incomplete,more,recommended,priority,0,0,0
pretentious,improper,incomplete,more,priority,spec_prior,0,0,0
pretentious,improper,incomplete,more,not_recom,not_recom,0,0,0
pretentious,improper,incomplete,more,recommended,spec_prior,0,0,0
pretentious,improper,foster,1,recommended,priority,1,1,1
pretentious,improper,foster,1,priority,priority,1,1,1
pretentious,improper,foster,1,not_recom,not_recom,1,1,1
pretentious,improper,foster,1,recommended,priority,1,1,0
pretentious,improper,foster,1,priority,priority,1,1,0
pretentious,improper,foster,1,not_recom,not_recom,1,1,0
pretentious,improper,foster,1,recommended,priority,1,0,1
pretentious,improper,foster,1,priority,spec_prior,1,0,1
pretentious,improper,foster,1,not_recom,not_recom,1,0,1
pretentious,improper,foster,1,recommended,priority,1,0,0
pretentious,improper,foster,1,priority,spec_prior,1,0,0
pretentious,improper,foster,1,not_recom,not_recom,1,0,0
pretentious,improper,foster,1,recommended,spec_prior,1,0,0
pretentious,improper,foster,1,recommended,priority,0,1,1
pretentious,improper,foster,1,priority,spec_prior,0,1,1
pretentious,improper,foster,1,not_recom,not_recom,0,1,1
pretentious,improper,foster,1,recommended,priority,0,1,0
pretentious,improper,foster,1,priority,spec_prior,0,1,0
pretentious,improper,foster,1,not_recom,not_recom,0,1,0
pretentious,improper,foster,1,recommended,spec_prior,0,1,0
pretentious,improper,foster,1,recommended,priority,0,0,1
pretentious,improper,foster,1,priority,spec_prior,0,0,1
pretentious,improper,foster,1,not_recom,not_recom,0,0,1
pretentious,improper,foster,1,recommended,priority,0,0,0
pretentious,improper,foster,1,priority,spec_prior,0,0,0
pretentious,improper,foster,1,not_recom,not_recom,0,0,0
pretentious,improper,foster,1,recommended,spec_prior,0,0,0
pretentious,improper,foster,2,recommended,priority,1,1,1
pretentious,improper,foster,2,priority,priority,1,1,1
pretentious,improper,foster,2,not_recom,not_recom,1,1,1
pretentious,improper,foster,2,recommended,priority,1,1,0
pretentious,improper,foster,2,priority,priority,1,1,0
pretentious,improper,foster,2,not_recom,not_recom,1,1,0
pretentious,improper,foster,2,recommended,priority,1,0,1
pretentious,improper,foster,2,priority,spec_prior,1,0,1
pretentious,improper,foster,2,not_recom,not_recom,1,0,1
pretentious,improper,foster,2,recommended,priority,1,0,0
pretentious,improper,foster,2,priority,spec_prior,1,0,0
pretentious,improper,foster,2,not_recom,not_recom,1,0,0
pretentious,improper,foster,2,recommended,spec_prior,1,0,0
pretentious,improper,foster,2,recommended,priority,0,1,1
pretentious,improper,foster,2,priority,spec_prior,0,1,1
pretentious,improper,foster,2,not_recom,not_recom,0,1,1
pretentious,improper,foster,2,recommended,priority,0,1,0
pretentious,improper,foster,2,priority,spec_prior,0,1,0
pretentious,improper,foster,2,not_recom,not_recom,0,1,0
pretentious,improper,foster,2,recommended,spec_prior,0,1,0
pretentious,improper,foster,2,recommended,priority,0,0,1
pretentious,improper,foster,2,priority,spec_prior,0,0,1
pretentious,improper,foster,2,not_recom,not_recom,0,0,1
pretentious,improper,foster,2,recommended,priority,0,0,0
pretentious,improper,foster,2,priority,spec_prior,0,0,0
pretentious,improper,foster,2,not_recom,not_recom,0,0,0
pretentious,improper,foster,2,recommended,spec_prior,0,0,0
pretentious,improper,foster,3,recommended,priority,1,1,1
pretentious,improper,foster,3,priority,priority,1,1,1
pretentious,improper,foster,3,not_recom,not_recom,1,1,1
pretentious,improper,foster,3,recommended,priority,1,1,0
pretentious,improper,foster,3,priority,priority,1,1,0
pretentious,improper,foster,3,not_recom,not_recom,1,1,0
pretentious,improper,foster,3,recommended,priority,1,0,1
pretentious,improper,foster,3,priority,spec_prior,1,0,1
pretentious,improper,foster,3,not_recom,not_recom,1,0,1
pretentious,improper,foster,3,recommended,priority,1,0,0
pretentious,improper,foster,3,priority,spec_prior,1,0,0
pretentious,improper,foster,3,not_recom,not_recom,1,0,0
pretentious,improper,foster,3,recommended,spec_prior,1,0,0
pretentious,improper,foster,3,recommended,priority,0,1,1
pretentious,improper,foster,3,priority,spec_prior,0,1,1
pretentious,improper,foster,3,not_recom,not_recom,0,1,1
pretentious,improper,foster,3,recommended,priority,0,1,0
pretentious,improper,foster,3,priority,spec_prior,0,1,0
pretentious,improper,foster,3,not_recom,not_recom,0,1,0
pretentious,improper,foster,3,recommended,spec_prior,0,1,0
pretentious,improper,foster,3,recommended,priority,0,0,1
pretentious,improper,foster,3,priority,spec_prior,0,0,1
pretentious,improper,foster,3,not_recom,not_recom,0,0,1
pretentious,improper,foster,3,recommended,priority,0,0,0
pretentious,improper,foster,3,priority,spec_prior,0,0,0
pretentious,improper,foster,3,not_recom,not_recom,0,0,0
pretentious,improper,foster,3,recommended,spec_prior,0,0,0
pretentious,improper,foster,more,recommended,priority,1,1,1
pretentious,improper,foster,more,priority,priority,1,1,1
pretentious,improper,foster,more,not_recom,not_recom,1,1,1
pretentious,improper,foster,more,recommended,priority,1,1,0
pretentious,improper,foster,more,priority,priority,1,1,0
pretentious,improper,foster,more,not_recom,not_recom,1,1,0
pretentious,improper,foster,more,recommended,priority,1,0,1
pretentious,improper,foster,more,priority,spec_prior,1,0,1
pretentious,improper,foster,more,not_recom,not_recom,1,0,1
pretentious,improper,foster,more,recommended,priority,1,0,0
pretentious,improper,foster,more,priority,spec_prior,1,0,0
pretentious,improper,foster,more,not_recom,not_recom,1,0,0
pretentious,improper,foster,more,recommended,spec_prior,1,0,0
pretentious,improper,foster,more,recommended,priority,0,1,1
pretentious,improper,foster,more,priority,spec_prior,0,1,1
pretentious,improper,foster,more,not_recom,not_recom,0,1,1
pretentious,improper,foster,more,recommended,priority,0,1,0
pretentious,improper,foster,more,priority,spec_prior,0,1,0
pretentious,improper,foster,more,not_recom,not_recom,0,1,0
pretentious,improper,foster,more,recommended,spec_prior,0,1,0
pretentious,improper,foster,more,recommended,priority,0,0,1
pretentious,improper,foster,more,priority,spec_prior,0,0,1
pretentious,improper,foster,more,not_recom,not_recom,0,0,1
pretentious,improper,foster,more,recommended,priority,0,0,0
pretentious,improper,foster,more,priority,spec_prior,0,0,0
pretentious,improper,foster,more,not_recom,not_recom,0,0,0
pretentious,improper,foster,more,recommended,spec_prior,0,0,0
pretentious,critical,complete,1,recommended,priority,1,1,1
pretentious,critical,complete,1,priority,priority,1,1,1
pretentious,critical,complete,1,not_recom,not_recom,1,1,1
pretentious,critical,complete,1,recommended,priority,1,1,0
pretentious,critical,complete,1,priority,priority,1,1,0
pretentious,critical,complete,1,not_recom,not_recom,1,1,0
pretentious,critical,complete,1,recommended,priority,1,0,1
pretentious,critical,complete,1,priority,spec_prior,1,0,1
pretentious,critical,complete,1,not_recom,not_recom,1,0,1
pretentious,critical,complete,1,recommended,priority,1,0,0
pretentious,critical,complete,1,priority,spec_prior,1,0,0
pretentious,critical,complete,1,not_recom,not_recom,1,0,0
pretentious,critical,complete,1,recommended,spec_prior,1,0,0
pretentious,critical,complete,1,recommended,priority,0,1,1
pretentious,critical,complete,1,priority,spec_prior,0,1,1
pretentious,critical,complete,1,not_recom,not_recom,0,1,1
pretentious,critical,complete,1,recommended,priority,0,1,0
pretentious,critical,complete,1,priority,spec_prior,0,1,0
pretentious,critical,complete,1,not_recom,not_recom,0,1,0
pretentious,critical,complete,1,recommended,spec_prior,0,1,0
pretentious,critical,complete,1,recommended,priority,0,0,1
pretentious,critical,complete,1,priority,spec_prior,0,0,1
pretentious,critical,complete,1,not_recom,not_recom,0,0,1
pretentious,critical,complete,1,recommended,priority,0,0,0
pretentious,critical,complete,1,priority,spec_prior,0,0,0
pretentious,critical,complete,1,not_recom,not_recom,0,0,0
pretentious,critical,complete,1,recommended,spec_prior,0,0,0
pretentious,critical,complete,2,recommended,priority,1,1,1
pretentious,critical,complete,2,priority,spec_prior,1,1,1
pretentious,critical,complete,2,not_recom,not_recom,1,1,1
pretentious,critical,complete,2,recommended,priority,1,1,0
pretentious,critical,complete,2,priority,spec_prior,1,1,0
pretentious,critical,complete,2,not_recom,not_recom,1,1,0
pretentious,critical,complete,2,recommended,spec_prior,1,1,0
pretentious,critical,complete,2,recommended,priority,1,0,1
pretentious,critical,complete,2,priority,spec_prior,1,0,1
pretentious,critical,complete,2,not_recom,not_recom,1,0,1
pretentious,critical,complete,2,recommended,priority,1,0,0
pretentious,critical,complete,2,priority,spec_prior,1,0,0
pretentious,critical,complete,2,not_recom,not_recom,1,0,0
pretentious,critical,complete,2,recommended,spec_prior,1,0,0
pretentious,critical,complete,2,recommended,priority,0,1,1
pretentious,critical,complete,2,priority,spec_prior,0,1,1
pretentious,critical,complete,2,not_recom,not_recom,0,1,1
pretentious,critical,complete,2,recommended,priority,0,1,0
pretentious,critical,complete,2,priority,spec_prior,0,1,0
pretentious,critical,complete,2,not_recom,not_recom,0,1,0
pretentious,critical,complete,2,recommended,spec_prior,0,1,0
pretentious,critical,complete,2,recommended,priority,0,0,1
pretentious,critical,complete,2,priority,spec_prior,0,0,1
pretentious,critical,complete,2,not_recom,not_recom,0,0,1
pretentious,critical,complete,2,recommended,priority,0,0,0
pretentious,critical,complete,2,priority,spec_prior,0,0,0
pretentious,critical,complete,2,not_recom,not_recom,0,0,0
pretentious,critical,complete,2,recommended,spec_prior,0,0,0
pretentious,critical,complete,2,recommended,spec_prior,0,1,1
pretentious,critical,complete,2,recommended,spec_prior,0,0,1
pretentious,critical,complete,3,recommended,priority,1,1,1
pretentious,critical,complete,3,priority,spec_prior,1,1,1
pretentious,critical,complete,3,not_recom,not_recom,1,1,1
pretentious,critical,complete,3,recommended,priority,1,1,0
pretentious,critical,complete,3,priority,spec_prior,1,1,0
pretentious,critical,complete,3,not_recom,not_recom,1,1,0
pretentious,critical,complete,3,recommended,spec_prior,1,1,0
pretentious,critical,complete,3,recommended,spec_prior,1,0,1
pretentious,critical,complete,3,priority,spec_prior,1,0,1
pretentious,critical,complete,3,not_recom,not_recom,1,0,1
pretentious,critical,complete,3,recommended,spec_prior,1,0,0
pretentious,critical,complete,3,priority,spec_prior,1,0,0
pretentious,critical,complete,3,not_recom,not_recom,1,0,0
pretentious,critical,complete,3,recommended,spec_prior,0,1,1
pretentious,critical,complete,3,priority,spec_prior,0,1,1
pretentious,critical,complete,3,not_recom,not_recom,0,1,1
pretentious,critical,complete,3,recommended,spec_prior,0,1,0
pretentious,critical,complete,3,priority,spec_prior,0,1,0
pretentious,critical,complete,3,not_recom,not_recom,0,1,0
pretentious,critical,complete,3,recommended,spec_prior,0,0,1
pretentious,critical,complete,3,priority,spec_prior,0,0,1
pretentious,critical,complete,3,not_recom,not_recom,0,0,1
pretentious,critical,complete,3,recommended,spec_prior,0,0,0
pretentious,critical,complete,3,priority,spec_prior,0,0,0
pretentious,critical,complete,3,not_recom,not_recom,0,0,0
pretentious,critical,complete,more,recommended,priority,1,1,1
pretentious,critical,complete,more,priority,spec_prior,1,1,1
pretentious,critical,complete,more,not_recom,not_recom,1,1,1
pretentious,critical,complete,more,recommended,priority,1,1,0
pretentious,critical,complete,more,priority,spec_prior,1,1,0
pretentious,critical,complete,more,not_recom,not_recom,1,1,0
pretentious,critical,complete,more,recommended,spec_prior,1,1,0
pretentious,critical,complete,more,recommended,spec_prior,1,0,1
pretentious,critical,complete,more,priority,spec_prior,1,0,1
pretentious,critical,complete,more,not_recom,not_recom,1,0,1
pretentious,critical,complete,more,recommended,spec_prior,1,0,0
pretentious,critical,complete,more,priority,spec_prior,1,0,0
pretentious,critical,complete,more,not_recom,not_recom,1,0,0
pretentious,critical,complete,more,recommended,spec_prior,0,1,1
pretentious,critical,complete,more,priority,spec_prior,0,1,1
pretentious,critical,complete,more,not_recom,not_recom,0,1,1
pretentious,critical,complete,more,recommended,spec_prior,0,1,0
pretentious,critical,complete,more,priority,spec_prior,0,1,0
pretentious,critical,complete,more,not_recom,not_recom,0,1,0
pretentious,critical,complete,more,recommended,spec_prior,0,0,1
pretentious,critical,complete,more,priority,spec_prior,0,0,1
pretentious,critical,complete,more,not_recom,not_recom,0,0,1
pretentious,critical,complete,more,recommended,spec_prior,0,0,0
pretentious,critical,complete,more,priority,spec_prior,0,0,0
pretentious,critical,complete,more,not_recom,not_recom,0,0,0
pretentious,critical,completed,1,recommended,priority,1,1,1
pretentious,critical,completed,1,priority,spec_prior,1,1,1
pretentious,critical,completed,1,not_recom,not_recom,1,1,1
pretentious,critical,completed,1,recommended,priority,1,1,0
pretentious,critical,completed,1,priority,spec_prior,1,1,0
pretentious,critical,completed,1,not_recom,not_recom,1,1,0
pretentious,critical,completed,1,recommended,spec_prior,1,1,0
pretentious,critical,completed,1,recommended,priority,1,0,1
pretentious,critical,completed,1,priority,spec_prior,1,0,1
pretentious,critical,completed,1,not_recom,not_recom,1,0,1
pretentious,critical,completed,1,recommended,priority,1,0,0
pretentious,critical,completed,1,priority,spec_prior,1,0,0
pretentious,critical,completed,1,not_recom,not_recom,1,0,0
pretentious,critical,completed,1,recommended,spec_prior,1,0,0
pretentious,critical,completed,1,recommended,priority,0,1,1
pretentious,critical,completed,1,priority,spec_prior,0,1,1
pretentious,critical,completed,1,not_recom,not_recom,0,1,1
pretentious,critical,completed,1,recommended,priority,0,1,0
pretentious,critical,completed,1,priority,spec_prior,0,1,0
pretentious,critical,completed,1,not_recom,not_recom,0,1,0
pretentious,critical,completed,1,recommended,spec_prior,0,1,0
pretentious,critical,completed,1,recommended,priority,0,0,1
pretentious,critical,completed,1,priority,spec_prior,0,0,1
pretentious,critical,completed,1,not_recom,not_recom,0,0,1
pretentious,critical,completed,1,recommended,priority,0,0,0
pretentious,critical,completed,1,priority,spec_prior,0,0,0
pretentious,critical,completed,1,not_recom,not_recom,0,0,0
pretentious,critical,completed,1,recommended,spec_prior,0,0,0
pretentious,critical,completed,1,recommended,spec_prior,0,1,1
pretentious,critical,completed,1,recommended,spec_prior,0,0,1
pretentious,critical,completed,2,recommended,priority,1,1,1
pretentious,critical,completed,2,priority,spec_prior,1,1,1
pretentious,critical,completed,2,not_recom,not_recom,1,1,1
pretentious,critical,completed,2,recommended,priority,1,1,0
pretentious,critical,completed,2,priority,spec_prior,1,1,0
pretentious,critical,completed,2,not_recom,not_recom,1,1,0
pretentious,critical,completed,2,recommended,spec_prior,1,1,0
pretentious,critical,completed,2,recommended,priority,1,0,1
pretentious,critical,completed,2,priority,spec_prior,1,0,1
pretentious,critical,completed,2,not_recom,not_recom,1,0,1
pretentious,critical,completed,2,recommended,priority,1,0,0
pretentious,critical,completed,2,priority,spec_prior,1,0,0
pretentious,critical,completed,2,not_recom,not_recom,1,0,0
pretentious,critical,completed,2,recommended,spec_prior,1,0,0
pretentious,critical,completed,2,recommended,priority,0,1,1
pretentious,critical,completed,2,priority,spec_prior,0,1,1
pretentious,critical,completed,2,not_recom,not_recom,0,1,1
pretentious,critical,completed,2,recommended,priority,0,1,0
pretentious,critical,completed,2,priority,spec_prior,0,1,0
pretentious,critical,completed,2,not_recom,not_recom,0,1,0
pretentious,critical,completed,2,recommended,spec_prior,0,1,0
pretentious,critical,completed,2,recommended,priority,0,0,1
pretentious,critical,completed,2,priority,spec_prior,0,0,1
pretentious,critical,completed,2,not_recom,not_recom,0,0,1
pretentious,critical,completed,2,recommended,priority,0,0,0
pretentious,critical,completed,2,priority,spec_prior,0,0,0
pretentious,critical,completed,2,not_recom,not_recom,0,0,0
pretentious,critical,completed,2,recommended,spec_prior,0,0,0
pretentious,critical,completed,2,recommended,spec_prior,0,1,1
pretentious,critical,completed,2,recommended,spec_prior,0,0,1
pretentious,critical,completed,3,recommended,priority,1,1,1
pretentious,critical,completed,3,priority,spec_prior,1,1,1
pretentious,critical,completed,3,not_recom,not_recom,1,1,1
pretentious,critical,completed,3,recommended,priority,1,1,0
pretentious,critical,completed,3,priority,spec_prior,1,1,0
pretentious,critical,completed,3,not_recom,not_recom,1,1,0
pretentious,critical,completed,3,recommended,spec_prior,1,1,0
pretentious,critical,completed,3,recommended,spec_prior,1,0,1
pretentious,critical,completed,3,priority,spec_prior,1,0,1
pretentious,critical,completed,3,not_recom,not_recom,1,0,1
pretentious,critical,completed,3,recommended,spec_prior,1,0,0
pretentious,critical,completed,3,priority,spec_prior,1,0,0
pretentious,critical,completed,3,not_recom,not_recom,1,0,0
pretentious,critical,completed,3,recommended,spec_prior,0,1,1
pretentious,critical,completed,3,priority,spec_prior,0,1,1
pretentious,critical,completed,3,not_recom,not_recom,0,1,1
pretentious,critical,completed,3,recommended,spec_prior,0,1,0
pretentious,critical,completed,3,priority,spec_prior,0,1,0
pretentious,critical,completed,3,not_recom,not_recom,0,1,0
pretentious,critical,completed,3,recommended,spec_prior,0,0,1
pretentious,critical,completed,3,priority,spec_prior,0,0,1
pretentious,critical,completed,3,not_recom,not_recom,0,0,1
pretentious,critical,completed,3,recommended,spec_prior,0,0,0
pretentious,critical,completed,3,priority,spec_prior,0,0,0
pretentious,critical,completed,3,not_recom,not_recom,0,0,0
pretentious,critical,completed,more,recommended,priority,1,1,1
pretentious,critical,completed,more,priority,spec_prior,1,1,1
pretentious,critical,completed,more,not_recom,not_recom,1,1,1
pretentious,critical,completed,more,recommended,priority,1,1,0
pretentious,critical,completed,more,priority,spec_prior,1,1,0
pretentious,critical,completed,more,not_recom,not_recom,1,1,0
pretentious,critical,completed,more,recommended,spec_prior,1,1,0
pretentious,critical,completed,more,recommended,spec_prior,1,0,1
pretentious,critical,completed,more,priority,spec_prior,1,0,1
pretentious,critical,completed,more,not_recom,not_recom,1,0,1
pretentious,critical,completed,more,recommended,spec_prior,1,0,0
pretentious,critical,completed,more,priority,spec_prior,1,0,0
pretentious,critical,completed,more,not_recom,not_recom,1,0,0
pretentious,critical,completed,more,recommended,spec_prior,0,1,1
pretentious,critical,completed,more,priority,spec_prior,0,1,1
pretentious,critical,completed,more,not_recom,not_recom,0,1,1
pretentious,critical,completed,more,recommended,spec_prior,0,1,0
pretentious,critical,completed,more,priority,spec_prior,0,1,0
pretentious,critical,completed,more,not_recom,not_recom,0,1,0
pretentious,critical,completed,more,recommended,spec_prior,0,0,1
pretentious,critical,completed,more,priority,spec_prior,0,0,1
pretentious,critical,completed,more,not_recom,not_recom,0,0,1
pretentious,critical,completed,more,recommended,spec_prior,0,0,0
pretentious,critical,completed,more,priority,spec_prior,0,0,0
pretentious,critical,completed,more,not_recom,not_recom,0,0,0
pretentious,critical,incomplete,1,recommended,priority,1,1,1
pretentious,critical,incomplete,1,priority,spec_prior,1,1,1
pretentious,critical,incomplete,1,not_recom,not_recom,1,1,1
pretentious,critical,incomplete,1,recommended,priority,1,1,0
pretentious,critical,incomplete,1,priority,spec_prior,1,1,0
pretentious,critical,incomplete,1,not_recom,not_recom,1,1,0
pretentious,critical,incomplete,1,recommended,spec_prior,1,1,0
pretentious,critical,incomplete,1,recommended,priority,1,0,1
pretentious,critical,incomplete,1,priority,spec_prior,1,0,1
pretentious,critical,incomplete,1,not_recom,not_recom,1,0,1
pretentious,critical,incomplete,1,recommended,priority,1,0,0
pretentious,critical,incomplete,1,priority,spec_prior,1,0,0
pretentious,critical,incomplete,1,not_recom,not_recom,1,0,0
pretentious,critical,incomplete,1,recommended,spec_prior,1,0,0
pretentious,critical,incomplete,1,recommended,priority,0,1,1
pretentious,critical,incomplete,1,priority,spec_prior,0,1,1
pretentious,critical,incomplete,1,not_recom,not_recom,0,1,1
pretentious,critical,incomplete,1,recommended,priority,0,1,0
pretentious,critical,incomplete,1,priority,spec_prior,0,1,0
pretentious,critical,incomplete,1,not_recom,not_recom,0,1,0
pretentious,critical,incomplete,1,recommended,spec_prior,0,1,0
pretentious,critical,incomplete,1,recommended,priority,0,0,1
pretentious,critical,incomplete,1,priority,spec_prior,0,0,1
pretentious,critical,incomplete,1,not_recom,not_recom,0,0,1
pretentious,critical,incomplete,1,recommended,priority,0,0,0
pretentious,critical,incomplete,1,priority,spec_prior,0,0,0
pretentious,critical,incomplete,1,not_recom,not_recom,0,0,0
pretentious,critical,incomplete,1,recommended,spec_prior,0,0,0
pretentious,critical,incomplete,1,recommended,spec_prior,0,1,1
pretentious,critical,incomplete,1,recommended,spec_prior,0,0,1
pretentious,critical,incomplete,2,recommended,priority,1,1,1
pretentious,critical,incomplete,2,priority,spec_prior,1,1,1
pretentious,critical,incomplete,2,not_recom,not_recom,1,1,1
pretentious,critical,incomplete,2,recommended,priority,1,1,0
pretentious,critical,incomplete,2,priority,spec_prior,1,1,0
pretentious,critical,incomplete,2,not_recom,not_recom,1,1,0
pretentious,critical,incomplete,2,recommended,spec_prior,1,1,0
pretentious,critical,incomplete,2,recommended,spec_prior,1,0,1
pretentious,critical,incomplete,2,priority,spec_prior,1,0,1
pretentious,critical,incomplete,2,not_recom,not_recom,1,0,1
pretentious,critical,incomplete,2,recommended,spec_prior,1,0,0
pretentious,critical,incomplete,2,priority,spec_prior,1,0,0
pretentious,critical,incomplete,2,not_recom,not_recom,1,0,0
pretentious,critical,incomplete,2,recommended,spec_prior,0,1,1
pretentious,critical,incomplete,2,priority,spec_prior,0,1,1
pretentious,critical,incomplete,2,not_recom,not_recom,0,1,1
pretentious,critical,incomplete,2,recommended,spec_prior,0,1,0
pretentious,critical,incomplete,2,priority,spec_prior,0,1,0
pretentious,critical,incomplete,2,not_recom,not_recom,0,1,0
pretentious,critical,incomplete,2,recommended,spec_prior,0,0,1
pretentious,critical,incomplete,2,priority,spec_prior,0,0,1
pretentious,critical,incomplete,2,not_recom,not_recom,0,0,1
pretentious,critical,incomplete,2,recommended,spec_prior,0,0,0
pretentious,critical,incomplete,2,priority,spec_prior,0,0,0
pretentious,critical,incomplete,2,not_recom,not_recom,0,0,0
pretentious,critical,incomplete,3,recommended,priority,1,1,1
pretentious,critical,incomplete,3,priority,spec_prior,1,1,1
pretentious,critical,incomplete,3,not_recom,not_recom,1,1,1
pretentious,critical,incomplete,3,recommended,priority,1,1,0
pretentious,critical,incomplete,3,priority,spec_prior,1,1,0
pretentious,critical,incomplete,3,not_recom,not_recom,1,1,0
pretentious,critical,incomplete,3,recommended,spec_prior,1,1,0
pretentious,critical,incomplete,3,recommended,spec_prior,1,0,1
pretentious,critical,incomplete,3,priority,spec_prior,1,0,1
pretentious,critical,incomplete,3,not_recom,not_recom,1,0,1
pretentious,critical,incomplete,3,recommended,spec_prior,1,0,0
pretentious,critical,incomplete,3,priority,spec_prior,1,0,0
pretentious,critical,incomplete,3,not_recom,not_recom,1,0,0
pretentious,critical,incomplete,3,recommended,spec_prior,0,1,1
pretentious,critical,incomplete,3,priority,spec_prior,0,1,1
pretentious,critical,incomplete,3,not_recom,not_recom,0,1,1
pretentious,critical,incomplete,3,recommended,spec_prior,0,1,0
pretentious,critical,incomplete,3,priority,spec_prior,0,1,0
pretentious,critical,incomplete,3,not_recom,not_recom,0,1,0
pretentious,critical,incomplete,3,recommended,spec_prior,0,0,1
pretentious,critical,incomplete,3,priority,spec_prior,0,0,1
pretentious,critical,incomplete,3,not_recom,not_recom,0,0,1
pretentious,critical,incomplete,3,recommended,spec_prior,0,0,0
pretentious,critical,incomplete,3,priority,spec_prior,0,0,0
pretentious,critical,incomplete,3,not_recom,not_recom,0,0,0
pretentious,critical,incomplete,more,recommended,priority,1,1,1
pretentious,critical,incomplete,more,priority,spec_prior,1,1,1
pretentious,critical,incomplete,more,not_recom,not_recom,1,1,1
pretentious,critical,incomplete,more,recommended,priority,1,1,0
pretentious,critical,incomplete,more,priority,spec_prior,1,1,0
pretentious,critical,incomplete,more,not_recom,not_recom,1,1,0
pretentious,critical,incomplete,more,recommended,spec_prior,1,1,0
pretentious,critical,incomplete,more,recommended,spec_prior,1,0,1
pretentious,critical,incomplete,more,priority,spec_prior,1,0,1
pretentious,critical,incomplete,more,not_recom,not_recom,1,0,1
pretentious,critical,incomplete,more,recommended,spec_prior,1,0,0
